symbol,date,signal,rank
BILL,2026-02-19,0.15515198986388,634
BEN,2026-02-19,0.1540817663515675,635
FANG,2026-02-19,0.154012090722098,636
TRGP,2026-02-19,0.1538011842963224,637
LH,2026-02-19,0.1534494841205334,638
COGT,2026-02-19,0.1526791490085317,639
BKR,2026-02-19,0.1523032181118773,640
SEIC,2026-02-19,0.1519723706815391,641
SKY,2026-02-19,0.1508569020858716,642
VRSN,2026-02-19,0.1499894472971264,643
MOS,2026-02-19,0.149312494999399,644
WTS,2026-02-19,0.1485934960768371,645
NFG,2026-02-19,0.147015424569991,646
ERIE,2026-02-19,0.1463414536199141,647
NSC,2026-02-19,0.144854065250392,648
MSCI,2026-02-19,0.1431216852077222,649
NHI,2026-02-19,0.1414048175181956,650
PRM,2026-02-19,0.1413219630142541,651
DLTR,2026-02-19,0.1407916225777519,652
PNC,2026-02-19,0.1394696604693838,653
CLSK,2026-02-19,0.1392400269944661,654
MO,2026-02-19,0.1379538479328851,655
ZBH,2026-02-19,0.1376794760124728,656
RDN,2026-02-19,0.1369529665307991,657
BFAM,2026-02-19,0.1353188891329144,658
PPG,2026-02-19,0.1344831487796411,659
STAG,2026-02-19,0.1327297660134312,660
BOH,2026-02-19,0.1309744322098849,661
EXLS,2026-02-19,0.1290945841974941,662
PRI,2026-02-19,0.1284066109103723,663
LFST,2026-02-19,0.1277634392280479,664
NJR,2026-02-19,0.1264719291217038,665
CUZ,2026-02-19,0.1263129783948576,666
AL,2026-02-19,0.1261820363827108,667
FLS,2026-02-19,0.1256981481864714,668
ALAB,2026-02-19,0.121435986322013,669
SPGI,2026-02-19,0.1190716460083458,670
AVT,2026-02-19,0.1187894203302014,671
WTFC,2026-02-19,0.1178008368683986,672
FFIV,2026-02-19,0.1158055706934023,673
EW,2026-02-19,0.114501208065777,674
MTG,2026-02-19,0.1141210651465922,675
WAB,2026-02-19,0.1134866225615438,676
SNEX,2026-02-19,0.1134824123253315,677
BALL,2026-02-19,0.1117244148531399,678
FICO,2026-02-19,0.1113038959495181,679
XYZ,2026-02-19,0.1101561950662678,680
BC,2026-02-19,0.1083169549973601,681
PEP,2026-02-19,0.1076341464127231,682
GKOS,2026-02-19,0.1074727251334079,683
MSTR,2026-02-19,0.1066355183042097,684
ELS,2026-02-19,0.1059298694648941,685
AMD,2026-02-19,0.1050678287399839,686
THC,2026-02-19,0.1044409253700949,687
ASH,2026-02-19,0.1036690164067874,688
IBP,2026-02-19,0.1026876912394215,689
WBS,2026-02-19,0.1016626921245451,690
HTH,2026-02-19,0.0988471558853793,691
MPWR,2026-02-19,0.0986543827642573,692
UNFI,2026-02-19,0.0963920660341585,693
AGCO,2026-02-19,0.0960470157701964,694
SSB,2026-02-19,0.0939775908710699,695
SBUX,2026-02-19,0.0937187281362041,696
LAD,2026-02-19,0.0918221039782309,697
NNI,2026-02-19,0.0911792974317869,698
NWE,2026-02-19,0.0870839113667918,699
GE,2026-02-19,0.0868674008409564,700
AIT,2026-02-19,0.0863825887101252,701
IRTC,2026-02-19,0.0855611015515883,702
TRMK,2026-02-19,0.0847644170157132,703
ETSY,2026-02-19,0.0844286672441084,704
UCB,2026-02-19,0.0827078033168331,705
DOV,2026-02-19,0.0815560404204487,706
WAT,2026-02-19,0.0806398111411202,707
PHM,2026-02-19,0.0800839017562461,708
FRT,2026-02-19,0.0795472395533838,709
MCK,2026-02-19,0.0765033703536707,710
LMND,2026-02-19,0.0759902394766267,711
VRRM,2026-02-19,0.0754308577294368,712
CDNS,2026-02-19,0.075375989298813,713
BNL,2026-02-19,0.0751969708326825,714
OKE,2026-02-19,0.0725312608764224,715
ICE,2026-02-19,0.0724882942477501,716
WMG,2026-02-19,0.0701428638759224,717
MUR,2026-02-19,0.0700412333441962,718
NMIH,2026-02-19,0.0692899940200958,719
BAC,2026-02-19,0.0672838640386514,720
CNO,2026-02-19,0.0671862388055111,721
CFLT,2026-02-19,0.0665222901299274,722
TWLO,2026-02-19,0.0641849567416469,723
APPN,2026-02-19,0.0615048404650777,724
HRI,2026-02-19,0.0584440444276161,725
BRX,2026-02-19,0.0584308957822154,726
TXNM,2026-02-19,0.0580706783793769,727
UPS,2026-02-19,0.0577023341875568,728
MET,2026-02-19,0.0552622620652591,729
MS,2026-02-19,0.054433867178888,730
PSA,2026-02-19,0.0538379578981681,731
WY,2026-02-19,0.0513657650693639,732
USFD,2026-02-19,0.0487872606862729,733
FHB,2026-02-19,0.0484552869333239,734
GBTG,2026-02-19,0.0481381988137424,735
GEHC,2026-02-19,0.048090572070862,736
MWA,2026-02-19,0.0430229644478891,737
CACC,2026-02-19,0.0409881731177685,738
CELH,2026-02-19,0.0407649931353422,739
CRDO,2026-02-19,0.0401957681501118,740
TMHC,2026-02-19,0.0398303308050777,741
NTRS,2026-02-19,0.0374315569518873,742
TNET,2026-02-19,0.0369066457142565,743
CR,2026-02-19,0.0361905745849579,744
ANET,2026-02-19,0.0353534432632957,745
SYY,2026-02-19,0.0336197574613706,746
INDB,2026-02-19,0.0311940242425846,747
AOS,2026-02-19,0.0306389791366502,748
LPLA,2026-02-19,0.0299499322291464,749
UBER,2026-02-19,0.0298777340705852,750
PSTG,2026-02-19,0.0298400004707681,751
CSX,2026-02-19,0.029555247432445,752
NPO,2026-02-19,0.0288941585961531,753
FBP,2026-02-19,0.0288307323894801,754
CLX,2026-02-19,0.0286846115838986,755
BRKR,2026-02-19,0.0284945417023333,756
BAH,2026-02-19,0.0262835343335381,757
ADBE,2026-02-19,0.0253643751915486,758
RPM,2026-02-19,0.0252561607051357,759
EME,2026-02-19,0.0251004284466199,760
AVY,2026-02-19,0.0234415612362403,761
AVB,2026-02-19,0.0222379490440721,762
SMTC,2026-02-19,0.0203450197244979,763
TTC,2026-02-19,0.019902772846831,764
BL,2026-02-19,0.0195319452785878,765
BCPC,2026-02-19,0.019349794325707,766
GOLF,2026-02-19,0.0188084392865654,767
FHN,2026-02-19,0.0170931102807324,768
BRO,2026-02-19,0.0168558238231045,769
VMI,2026-02-19,0.0165906626398122,770
WPC,2026-02-19,0.0162540012889625,771
MDGL,2026-02-19,0.015295396536101,772
IEX,2026-02-19,0.0131296647485336,773
EXPO,2026-02-19,0.0117632070823774,774
ROK,2026-02-19,0.010207603990705,775
AEE,2026-02-19,0.0066205987201971,776
NNN,2026-02-19,0.003782299567053,777
AWR,2026-02-19,0.002843803719822,778
HCA,2026-02-19,-0.0014068943015506,779
TFC,2026-02-19,-0.0017118848507614,780
ABG,2026-02-19,-0.0017988236462632,781
KO,2026-02-19,-0.0028204703988816,782
LW,2026-02-19,-0.0057739816138517,783
WGS,2026-02-19,-0.0069793643558215,784
BTU,2026-02-19,-0.0081988099290373,785
ITW,2026-02-19,-0.0100729444317601,786
CEG,2026-02-19,-0.0102025856443083,787
PFGC,2026-02-19,-0.0116667495497868,788
ONB,2026-02-19,-0.0135641640558198,789
BIIB,2026-02-19,-0.0139517255686713,790
FNF,2026-02-19,-0.0141571256753907,791
SFD,2026-02-19,-0.0152042002290199,792
CTRA,2026-02-19,-0.0154176198844432,793
ESAB,2026-02-19,-0.0157760068282295,794
CHTR,2026-02-19,-0.0183400550206629,795
ATGE,2026-02-19,-0.0184270109040401,796
CVNA,2026-02-19,-0.0185498139649262,797
EQR,2026-02-19,-0.0186035962870394,798
MTDR,2026-02-19,-0.0201422695629765,799
PAG,2026-02-19,-0.0214576673522046,800
HAYW,2026-02-19,-0.0227920408143883,801
PRVA,2026-02-19,-0.0243251372451572,802
PCAR,2026-02-19,-0.0263107005067545,803
AX,2026-02-19,-0.0274576606001527,804
META,2026-02-19,-0.0278031415341706,805
CHRD,2026-02-19,-0.0281124240380752,806
CNM,2026-02-19,-0.0281659767207515,807
SOFI,2026-02-19,-0.0286942599818877,808
VTR,2026-02-19,-0.0326653603787154,809
APGE,2026-02-19,-0.0333215275519903,810
PG,2026-02-19,-0.0343057194230006,811
ULS,2026-02-19,-0.0350965315011613,812
WH,2026-02-19,-0.0356072109364721,813
SBRA,2026-02-19,-0.0359644606326046,814
DOC,2026-02-19,-0.0384650266190407,815
CRM,2026-02-19,-0.0391324687795761,816
SKT,2026-02-19,-0.039873138221449,817
OPCH,2026-02-19,-0.0403733522885814,818
INSM,2026-02-19,-0.0406205069313995,819
AGYS,2026-02-19,-0.0414058785805344,820
WFC,2026-02-19,-0.0419240219556653,821
ASTS,2026-02-19,-0.044659812937501,822
RBA,2026-02-19,-0.0467440775819645,823
EXR,2026-02-19,-0.046884131133788,824
HLT,2026-02-19,-0.0469239406665908,825
HWM,2026-02-19,-0.0499713815186771,826
BROS,2026-02-19,-0.0500052940180511,827
PAY,2026-02-19,-0.0520915587642964,828
PTGX,2026-02-19,-0.053223731232757,829
C,2026-02-19,-0.0567455470679947,830
PATK,2026-02-19,-0.0570889317639795,831
OKLO,2026-02-19,-0.0574866725335472,832
ETR,2026-02-19,-0.0578923711510764,833
ROKU,2026-02-19,-0.0579988937438983,834
FR,2026-02-19,-0.0600277647953214,835
MIR,2026-02-19,-0.0616593529659811,836
XEL,2026-02-19,-0.0636490275708204,837
WOR,2026-02-19,-0.0640685086103369,838
OKTA,2026-02-19,-0.0654418042759732,839
SNPS,2026-02-19,-0.0693013243303841,840
RNA,2026-02-19,-0.0695562989265524,841
O,2026-02-19,-0.070218749798358,842
ENTG,2026-02-19,-0.0718633746021994,843
GNRC,2026-02-19,-0.072736422975387,844
CUBE,2026-02-19,-0.0731956464353656,845
RRX,2026-02-19,-0.0814339298642737,846
FUL,2026-02-19,-0.0815344327664627,847
SARO,2026-02-19,-0.082061696573307,848
GFF,2026-02-19,-0.0828667212327026,849
AEP,2026-02-19,-0.0831131712266641,850
JBL,2026-02-19,-0.0834981956935116,851
J,2026-02-19,-0.0844952933044853,852
HLI,2026-02-19,-0.0845436957143852,853
MSM,2026-02-19,-0.0862051161029782,854
EXE,2026-02-19,-0.0868207527201453,855
WELL,2026-02-19,-0.0895447771200878,856
VMC,2026-02-19,-0.0895623083131159,857
HUBB,2026-02-19,-0.0906208845624828,858
VNT,2026-02-19,-0.0909343424067493,859
PTC,2026-02-19,-0.091930884112349,860
NTRA,2026-02-19,-0.0922608046234809,861
BKE,2026-02-19,-0.0958960817388582,862
MLM,2026-02-19,-0.0964475479659436,863
AXP,2026-02-19,-0.0969383283435814,864
AKR,2026-02-19,-0.0969592437328106,865
DLB,2026-02-19,-0.0976662802432703,866
PANW,2026-02-19,-0.0984750160707266,867
FCPT,2026-02-19,-0.0986890426397411,868
ESE,2026-02-19,-0.0998052344949417,869
EQIX,2026-02-19,-0.1010953951261156,870
ODFL,2026-02-19,-0.1026202246669554,871
VRDN,2026-02-19,-0.1027380812416256,872
ADSK,2026-02-19,-0.1038790668539953,873
MTH,2026-02-19,-0.1058747996945759,874
WMB,2026-02-19,-0.1060618876360184,875
BBIO,2026-02-19,-0.1065651998040454,876
WHD,2026-02-19,-0.108673583419846,877
GWW,2026-02-19,-0.1092577923349354,878
PAYO,2026-02-19,-0.1106746823566983,879
PIPR,2026-02-19,-0.1116433945383026,880
ONC,2026-02-19,-0.1118804867364459,881
RGTI,2026-02-19,-0.1121707667556441,882
FELE,2026-02-19,-0.1122873698806968,883
MANH,2026-02-19,-0.1136578220553877,884
TKR,2026-02-19,-0.1156993756559826,885
CRGY,2026-02-19,-0.116633516629146,886
VIAV,2026-02-19,-0.1170674839706222,887
FTV,2026-02-19,-0.1181353378318828,888
MASI,2026-02-19,-0.1208806477659698,889
TDS,2026-02-19,-0.1210564180831186,890
BYD,2026-02-19,-0.1222344635602868,891
GATX,2026-02-19,-0.1233251397188174,892
IVT,2026-02-19,-0.1243947887188352,893
ADI,2026-02-19,-0.1246535199624367,894
ORLY,2026-02-19,-0.1254397967494159,895
HCC,2026-02-19,-0.1273379704243272,896
GFS,2026-02-19,-0.1300321789237176,897
CHD,2026-02-19,-0.1309284150464109,898
CSL,2026-02-19,-0.1316703747140973,899
TMUS,2026-02-19,-0.1354628925324014,900
EXC,2026-02-19,-0.1359640703228762,901
PODD,2026-02-19,-0.1372340495735245,902
GXO,2026-02-19,-0.1382265049502176,903
NEM,2026-02-19,-0.1388611089613935,904
HD,2026-02-19,-0.1389755252658455,905
SF,2026-02-19,-0.1411331434287848,906
APG,2026-02-19,-0.1432188543607017,907
KBR,2026-02-19,-0.1436110711576922,908
IRDM,2026-02-19,-0.1437144348198752,909
AVAV,2026-02-19,-0.144498276161199,910
RNST,2026-02-19,-0.1466540414221209,911
ACLS,2026-02-19,-0.1476545385387087,912
AJG,2026-02-19,-0.148613995241074,913
SHW,2026-02-19,-0.1502795550899974,914
ADMA,2026-02-19,-0.1507186872304124,915
CURB,2026-02-19,-0.1513102203527934,916
AIG,2026-02-19,-0.1514399405135289,917
TSN,2026-02-19,-0.1520164060188859,918
KMB,2026-02-19,-0.152516411681482,919
IPAR,2026-02-19,-0.154004370236837,920
AZO,2026-02-19,-0.1548397421494084,921
KIM,2026-02-19,-0.1553546934205472,922
MHO,2026-02-19,-0.1557554855454094,923
SNA,2026-02-19,-0.1578403098707326,924
ATO,2026-02-19,-0.1591416876817916,925
QRVO,2026-02-19,-0.1617783775025718,926
WAFD,2026-02-19,-0.1644894583026192,927
CGNX,2026-02-19,-0.1647182286648742,928
KDP,2026-02-19,-0.166940198547052,929
GTES,2026-02-19,-0.1670015465847168,930
CHEF,2026-02-19,-0.1671323346320151,931
SNOW,2026-02-19,-0.1696443220510892,932
MGRC,2026-02-19,-0.1696593447150711,933
OS,2026-02-19,-0.1698063478337221,934
EMR,2026-02-19,-0.1709942307541356,935
FRME,2026-02-19,-0.1727995869323166,936
FCNCA,2026-02-19,-0.1728208944886768,937
ECL,2026-02-19,-0.1734793882641096,938
APPF,2026-02-19,-0.1754726153178023,939
ROST,2026-02-19,-0.1762966039677516,940
RHP,2026-02-19,-0.1763714355291856,941
REG,2026-02-19,-0.1773438486747685,942
XYL,2026-02-19,-0.1810597018539138,943
HBAN,2026-02-19,-0.1832308554997857,944
CSW,2026-02-19,-0.1836017756509766,945
ADC,2026-02-19,-0.1840009313675454,946
NWS,2026-02-19,-0.1843008370755105,947
DXCM,2026-02-19,-0.1848029409944578,948
AYI,2026-02-19,-0.1866365658095334,949
GGG,2026-02-19,-0.1877713963001472,950
GRBK,2026-02-19,-0.1880602545060098,951
CBRE,2026-02-19,-0.1881805196038096,952
BKD,2026-02-19,-0.1897545162313112,953
SUI,2026-02-19,-0.1904709889856319,954
SYK,2026-02-19,-0.1908688086307604,955
IDA,2026-02-19,-0.1913640640781367,956
ALNY,2026-02-19,-0.1915388535990228,957
CXT,2026-02-19,-0.1918725092261366,958
BX,2026-02-19,-0.1927691163555302,959
NBIX,2026-02-19,-0.1948206064379996,960
EPRT,2026-02-19,-0.1966519802464266,961
DPZ,2026-02-19,-0.1968878201686069,962
ESS,2026-02-19,-0.1970418570531859,963
IR,2026-02-19,-0.1984716743984611,964
TDY,2026-02-19,-0.1999536950265742,965
GRAL,2026-02-19,-0.2002811144237633,966
IRT,2026-02-19,-0.2005142125607177,967
VICI,2026-02-19,-0.200908022571293,968
PB,2026-02-19,-0.2009665192377371,969
DASH,2026-02-19,-0.2015749520082274,970
PCOR,2026-02-19,-0.2051016368742547,971
AMH,2026-02-19,-0.2051271925914052,972
RRC,2026-02-19,-0.2066068288159323,973
BBY,2026-02-19,-0.2071371106781306,974
HEI,2026-02-19,-0.2091518099133748,975
AVA,2026-02-19,-0.210543772028215,976
CI,2026-02-19,-0.210777322313223,977
INVH,2026-02-19,-0.2108271168630004,978
ZG,2026-02-19,-0.2113112443384213,979
ZWS,2026-02-19,-0.2113161515150841,980
NEU,2026-02-19,-0.2118736109928039,981
RS,2026-02-19,-0.2144842232108994,982
D,2026-02-19,-0.214921041594385,983
KAI,2026-02-19,-0.2157185371519018,984
ES,2026-02-19,-0.2161704774423201,985
ENSG,2026-02-19,-0.2182700581446974,986
NOV,2026-02-19,-0.2229083764580826,987
CRWD,2026-02-19,-0.2244757122406726,988
LECO,2026-02-19,-0.2252679169458689,989
LYV,2026-02-19,-0.2279341641341226,990
DELL,2026-02-19,-0.2280072474245522,991
NWSA,2026-02-19,-0.2280969948927537,992
NTAP,2026-02-19,-0.2282553268878547,993
CNP,2026-02-19,-0.2282691099475138,994
CRVL,2026-02-19,-0.2292598037476586,995
ON,2026-02-19,-0.2323397981425036,996
BCC,2026-02-19,-0.2336636942177474,997
CUK,2026-02-19,-0.2343579244048928,998
ALGN,2026-02-19,-0.2345325390277308,999
KYMR,2026-02-19,-0.2353535217320333,1000
CORZ,2026-02-19,-0.2374898701472632,1001
DRVN,2026-02-19,-0.2377977290072769,1002
A,2026-02-19,-0.2382911598979646,1003
AMGN,2026-02-19,-0.2388273401176003,1004
TRU,2026-02-19,-0.2388709192946122,1005
HOMB,2026-02-19,-0.2397340542056696,1006
WM,2026-02-19,-0.2402926967572963,1007
CARG,2026-02-19,-0.2424830272862369,1008
POOL,2026-02-19,-0.2426606842160719,1009
IBOC,2026-02-19,-0.2461837464683126,1010
RVTY,2026-02-19,-0.247402925531566,1011
CMS,2026-02-19,-0.2493430976761643,1012
COR,2026-02-19,-0.2498156225193439,1013
CRC,2026-02-19,-0.2512246184246254,1014
NET,2026-02-19,-0.2526243178322004,1015
CART,2026-02-19,-0.2549531589465425,1016
LLY,2026-02-19,-0.2555962710918102,1017
OVV,2026-02-19,-0.2569150236985268,1018
NRG,2026-02-19,-0.2571988964351548,1019
LEN,2026-02-19,-0.2586347821637916,1020
ARCC,2026-02-19,-0.2598220416256466,1021
MC,2026-02-19,-0.2605536551274416,1022
VRTX,2026-02-19,-0.260956451515366,1023
PM,2026-02-19,-0.263106755209876,1024
WTRG,2026-02-19,-0.2631790013060416,1025
CL,2026-02-19,-0.2702439008382302,1026
NVR,2026-02-19,-0.2719452037475686,1027
CDW,2026-02-19,-0.2745265483553606,1028
Z,2026-02-19,-0.2772561432068064,1029
INTA,2026-02-19,-0.2791854590088253,1030
RBC,2026-02-19,-0.2808892229682953,1031
PCTY,2026-02-19,-0.2810509265945372,1032
JNJ,2026-02-19,-0.2811928735884819,1033
AROC,2026-02-19,-0.281462136080541,1034
OXY,2026-02-19,-0.2835668262098045,1035
DHI,2026-02-19,-0.2871723778534926,1036
DGX,2026-02-19,-0.2884052206647161,1037
AWK,2026-02-19,-0.2888703171232671,1038
LPX,2026-02-19,-0.2905074889970853,1039
MKTX,2026-02-19,-0.2916979252760578,1040
DHR,2026-02-19,-0.2919521522799726,1041
CVBF,2026-02-19,-0.2924930319423008,1042
MAA,2026-02-19,-0.2933914319635872,1043
EOG,2026-02-19,-0.2948109406888141,1044
ABNB,2026-02-19,-0.29586761221023,1045
KNTK,2026-02-19,-0.296820416588974,1046
MTD,2026-02-19,-0.2978158061398835,1047
MSA,2026-02-19,-0.2986046684859013,1048
DIS,2026-02-19,-0.3001433386222137,1049
JPM,2026-02-19,-0.3011661102316589,1050
IDXX,2026-02-19,-0.3036392135621467,1051
PWR,2026-02-19,-0.3039176598681563,1052
WRB,2026-02-19,-0.3045979816474754,1053
GPK,2026-02-19,-0.3068586439697002,1054
LII,2026-02-19,-0.3103162339622383,1055
UE,2026-02-19,-0.3108411442820544,1056
CPRT,2026-02-19,-0.3132360599037536,1057
PBH,2026-02-19,-0.313369144140446,1058
PSN,2026-02-19,-0.3136858676838459,1059
BKH,2026-02-19,-0.3154245734016557,1060
BOOT,2026-02-19,-0.3159660811608181,1061
CNK,2026-02-19,-0.317321402549264,1062
OTIS,2026-02-19,-0.3176117268772335,1063
KVUE,2026-02-19,-0.3185942148727834,1064
ADP,2026-02-19,-0.3196867424467486,1065
FIS,2026-02-19,-0.3203941823726489,1066
BGC,2026-02-19,-0.3216683998693398,1067
MGY,2026-02-19,-0.3252733362849265,1068
WDAY,2026-02-19,-0.3254782973201753,1069
MHK,2026-02-19,-0.330153419213305,1070
HOOD,2026-02-19,-0.3313131337410629,1071
TBBK,2026-02-19,-0.3364224729666745,1072
KRG,2026-02-19,-0.3376882754557983,1073
TDG,2026-02-19,-0.3391047491097295,1074
CTVA,2026-02-19,-0.3402493785117247,1075
TEM,2026-02-19,-0.340460342631764,1076
AAPL,2026-02-19,-0.3414243571181845,1077
WING,2026-02-19,-0.3424478390713493,1078
NI,2026-02-19,-0.3425492312340032,1079
UI,2026-02-19,-0.3429372330275734,1080
KKR,2026-02-19,-0.3459329894788699,1081
MSFT,2026-02-19,-0.3479097132093327,1082
GPI,2026-02-19,-0.3496747102246699,1083
CON,2026-02-19,-0.349974825270649,1084
SFBS,2026-02-19,-0.3502768528485935,1085
LTH,2026-02-19,-0.3509200474529277,1086
ELF,2026-02-19,-0.3542064717982558,1087
BAX,2026-02-19,-0.3554074674182239,1088
USLM,2026-02-19,-0.355550932721676,1089
WDFC,2026-02-19,-0.3560493690136762,1090
WSO,2026-02-19,-0.3580091278197115,1091
APD,2026-02-19,-0.3590335211149938,1092
FLO,2026-02-19,-0.3609294869306771,1093
HWKN,2026-02-19,-0.36171869847422,1094
SNAP,2026-02-19,-0.3635686911565362,1095
NCLH,2026-02-19,-0.366719391064057,1096
NOVT,2026-02-19,-0.371090869544539,1097
FND,2026-02-19,-0.3715386443851148,1098
DIOD,2026-02-19,-0.3729244419748537,1099
OGS,2026-02-19,-0.3768415046422124,1100
TYL,2026-02-19,-0.3810068741818644,1101
AMR,2026-02-19,-0.384222550050141,1102
DDOG,2026-02-19,-0.3857475779275103,1103
DOCU,2026-02-19,-0.3861376940214207,1104
FAST,2026-02-19,-0.3871503104272643,1105
MP,2026-02-19,-0.387414974646651,1106
MORN,2026-02-19,-0.388036989980995,1107
H,2026-02-19,-0.3892911151808453,1108
PEG,2026-02-19,-0.3893815546983625,1109
IOT,2026-02-19,-0.390066024698861,1110
KD,2026-02-19,-0.3903374880289151,1111
VST,2026-02-19,-0.3910612024900544,1112
SXT,2026-02-19,-0.3911599829770491,1113
BOX,2026-02-19,-0.392433731065503,1114
VOYA,2026-02-19,-0.3930102530451196,1115
OLN,2026-02-19,-0.3933857392744593,1116
FCFS,2026-02-19,-0.3950200112357875,1117
AMZN,2026-02-19,-0.4033019363031158,1118
REXR,2026-02-19,-0.4044834639746416,1119
WAY,2026-02-19,-0.4047134694375174,1120
TPH,2026-02-19,-0.4060114916772004,1121
TSCO,2026-02-19,-0.4088545197384477,1122
PNFP,2026-02-19,-0.4093988120636928,1123
SBCF,2026-02-19,-0.4099336654117327,1124
CCL,2026-02-19,-0.4112595470966161,1125
COST,2026-02-19,-0.4131323262799281,1126
VSH,2026-02-19,-0.4146046798790984,1127
TPL,2026-02-19,-0.4157562864325799,1128
COP,2026-02-19,-0.420443667994349,1129
PYPL,2026-02-19,-0.4245528886773128,1130
FBNC,2026-02-19,-0.425409122463836,1131
SO,2026-02-19,-0.4284255944109768,1132
GTLS,2026-02-19,-0.4318037909310068,1133
SPY,2026-02-19,-0.4332293879760613,1134
PKG,2026-02-19,-0.4336741562648726,1135
TREX,2026-02-19,-0.4339362376200381,1136
GME,2026-02-19,-0.4347820551697352,1137
IRM,2026-02-19,-0.4370094647166714,1138
ITGR,2026-02-19,-0.438187870613424,1139
ABT,2026-02-19,-0.438796555597557,1140
PPL,2026-02-19,-0.4392419766110095,1141
FWONA,2026-02-19,-0.4425398971198414,1142
PJT,2026-02-19,-0.4444016531376145,1143
RELY,2026-02-19,-0.4453286572762667,1144
ENPH,2026-02-19,-0.4493148844265903,1145
THO,2026-02-19,-0.4511032363656149,1146
FTNT,2026-02-19,-0.4516119303179113,1147
IFF,2026-02-19,-0.4531912452283628,1148
CPK,2026-02-19,-0.4545286235265719,1149
SAIL,2026-02-19,-0.4546305864038593,1150
MDLZ,2026-02-19,-0.4566350795032581,1151
VCTR,2026-02-19,-0.457942788653935,1152
HQY,2026-02-19,-0.4589436706117556,1153
TRN,2026-02-19,-0.460366867321654,1154
OWL,2026-02-19,-0.4614039813800782,1155
CCC,2026-02-19,-0.4622011816148553,1156
OBDC,2026-02-19,-0.4654679969640912,1157
SYNA,2026-02-19,-0.4665199351264411,1158
CTAS,2026-02-19,-0.466973858965382,1159
BLK,2026-02-19,-0.4692892251020056,1160
CWST,2026-02-19,-0.4707551771979185,1161
BJ,2026-02-19,-0.4727668503207206,1162
EPD,2026-02-19,-0.4728485505154019,1163
ARES,2026-02-19,-0.4733576012002614,1164
PI,2026-02-19,-0.4777116029021621,1165
LOAR,2026-02-19,-0.4779860206134755,1166
PRK,2026-02-19,-0.4782352643556214,1167
IAC,2026-02-19,-0.4796214186270801,1168
ORCL,2026-02-19,-0.4856839384798546,1169
FSS,2026-02-19,-0.4859831519558257,1170
TW,2026-02-19,-0.4887480212644157,1171
DT,2026-02-19,-0.4911035050002741,1172
SBAC,2026-02-19,-0.4967271357515825,1173
TOWN,2026-02-19,-0.4971779153161617,1174
GBCI,2026-02-19,-0.4977126266176692,1175
HLNE,2026-02-19,-0.4997932573161616,1176
RGA,2026-02-19,-0.5010243372851547,1177
EFX,2026-02-19,-0.501473037392075,1178
TTWO,2026-02-19,-0.5024775891936096,1179
RSG,2026-02-19,-0.5031177776284746,1180
MPW,2026-02-19,-0.5034594017096702,1181
CCI,2026-02-19,-0.5036207321562575,1182
BK,2026-02-19,-0.5043997493491187,1183
GL,2026-02-19,-0.5044747043417872,1184
CALM,2026-02-19,-0.504654241328135,1185
CRBG,2026-02-19,-0.5051193906809694,1186
HR,2026-02-19,-0.5095202494088255,1187
DRS,2026-02-19,-0.5105902024745287,1188
FDS,2026-02-19,-0.516096487945965,1189
DKS,2026-02-19,-0.517071390114392,1190
ABBV,2026-02-19,-0.5217208742104374,1191
PAYC,2026-02-19,-0.5217301613420409,1192
MAC,2026-02-19,-0.5230208117568514,1193
RZB,2026-02-19,-0.5232502961345508,1194
PECO,2026-02-19,-0.524952924867707,1195
AB,2026-02-19,-0.5252478100888877,1196
DTE,2026-02-19,-0.5274354789557127,1197
CRK,2026-02-19,-0.5305554702333444,1198
CHWY,2026-02-19,-0.533278429892223,1199
FRSH,2026-02-19,-0.5364307525333518,1200
NCNO,2026-02-19,-0.5364515718977914,1201
QTWO,2026-02-19,-0.5374179009973222,1202
HPE,2026-02-19,-0.5388931181794289,1203
USAC,2026-02-19,-0.5420644020847709,1204
ACM,2026-02-19,-0.5422222521100587,1205
PLMR,2026-02-19,-0.5477222153727863,1206
SRE,2026-02-19,-0.549064894184837,1207
CAVA,2026-02-19,-0.5505323766026194,1208
NKE,2026-02-19,-0.5513750443623365,1209
LNTH,2026-02-19,-0.5559584645957275,1210
CMG,2026-02-19,-0.557134317345712,1211
ESTC,2026-02-19,-0.5597916590866153,1212
DE,2026-02-19,-0.5604820875903347,1213
TTEK,2026-02-19,-0.5609491376902739,1214
RYTM,2026-02-19,-0.5612545055923195,1215
RHI,2026-02-19,-0.5613431440014665,1216
RDNT,2026-02-19,-0.5618837849956906,1217
TJX,2026-02-19,-0.5627452329419045,1218
CVS,2026-02-19,-0.5702532288414389,1219
SUN,2026-02-19,-0.5710686428776208,1220
XPO,2026-02-19,-0.5734922618137422,1221
LSTR,2026-02-19,-0.5737076723380254,1222
FA,2026-02-19,-0.5745370182439106,1223
LIF,2026-02-19,-0.5750287920103885,1224
PAYX,2026-02-19,-0.5766432948587729,1225
SSRM,2026-02-19,-0.5772589743743461,1226
VLTO,2026-02-19,-0.5773159600332974,1227
OCUL,2026-02-19,-0.5777165860968483,1228
FOUR,2026-02-19,-0.5780374628120912,1229
CRNX,2026-02-19,-0.5819629856545873,1230
INSP,2026-02-19,-0.5822029945416983,1231
PINS,2026-02-19,-0.5889435767037378,1232
AMT,2026-02-19,-0.5900164841558853,1233
GDDY,2026-02-19,-0.5913016429590249,1234
